Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
1,3674375008,Kinetic Lighting Inc,Sun valley,CA,91352,SANTA CLARA VALLEY BANK NATL A,CA,532490,18172,2010,120,36,1.0,4,0,0,1,N,N,,18322.0,504000,0,P I F,0,504000,453600,0,0,0.9,0,3600,21922.0,0
1,3674485006,Morrow Enterprises LLC,Manhattan beach,CA,90266,OPUS BANK,CA,531120,18172,2010,300,4,1.0,0,4,0,1,N,N,,18263.0,872400,0,P I F,0,900000,810000,0,1,0.9,0,9000,27263.0,0
1,3685063001,LEADER VIDEO NETWORK 351,MIRA LOMA,CA,91752,,,532230,10947,1990,120,1,1.0,0,0,1,0,N,N,,10988.0,60000,0,P I F,0,60000,54000,0,0,0.9,0,3600,14588.0,0
1,3686874006,QUINTERO REAL ESTATE,WATSONVILLE,CA,95076,WELLS FARGO BANK NATL ASSOC,SD,531210,14711,2000,288,1,1.0,0,1,1,1,0,N,,14730.0,225000,0,P I F,0,225000,168750,0,1,0.75,0,8640,23370.0,0
1,3713444002,ODYSSEY VIDEO,MARINA DEL REY,CA,90292,BBCN BANK,CA,532230,14726,2000,120,5,1.0,0,5,1,1,0,N,,14761.0,250000,0,P I F,0,250000,187500,0,0,0.75,0,3600,18361.0,0
1,3731403009,"RECOGNITION EXPRESS INTER.,INC",SAN JUAN CAPISTRANO,CA,92675,GOVERMNET FUNDING CALBIDCO,CA,533110,10967,1990,96,4,1.0,0,0,1,0,N,N,,10988.0,150000,0,P I F,0,150000,135000,0,0,0.9,0,2880,13868.0,0
1,3750064005,SKYLIFT RENTALS,LOS ANGELES,CA,90031,HANMI BANK,CA,532490,14749,2000,300,9,1.0,0,9,1,1,0,N,,14791.0,675000,0,P I F,0,675000,506250,0,1,0.75,0,9000,23791.0,0
1,3754884001,CAPELOUTO ENTERPRISES INC,ANAHEIM,CA,92802,WELLS FARGO BANK NATL ASSOC,CA,532111,14753,2000,240,5,1.0,5,5,1,1,0,N,,14791.0,183619,0,P I F,0,185000,138750,0,1,0.75,0,7200,21991.0,0
1,3769344006,GARRETT BUS & LIMOUSINE,SHINGLE SPRINGS,CA,95682,UMPQUA BANK,CA,532111,14762,2000,60,1,1.0,0,1,1,1,0,N,,14791.0,25200,0,P I F,0,25200,20160,0,0,0.8,0,1800,16591.0,0
1,3769794001,NEW STAR REALTY INC,LOS ANGELES,CA,90005,WILSHIRE BANK,CA,531210,14762,2000,300,10,1.0,0,10,28236,1,0,N,,14791.0,500000,0,P I F,0,500000,362700,0,1,0.7254,0,9000,23791.0,0
1,3775995005,"F. Lofrano & Son, Inc.",San Rafael,CA,94901,WELLS FARGO BANK NATL ASSOC,SD,531190,18221,2010,300,3,1.0,0,3,0,1,N,N,,18263.0,1150000,0,P I F,0,1150000,1035000,0,1,0.9,0,9000,27263.0,0
1,3799445009,CENTRAL CALIFORNIA POWER INC,BAKERSFIELD,CA,93263,WELLS FARGO BANK NATL ASSOC,SD,531120,18240,2010,300,2,1.0,0,2,0,2,N,N,,18240.0,300000,0,P I F,0,300000,225000,0,1,0.75,0,9000,27240.0,0
1,3799974008,SIMON CHU & ACCOS. INC,COVINA,CA,91723,FIRST BANK,CA,531210,14781,2000,303,2,1.0,0,2,1,1,0,N,,14853.0,222000,0,P I F,0,222000,166500,0,1,0.75,0,9090,23943.0,0
1,3806565009,Orange County Capital,NEWPORT BEACH,CA,92663,U.S. BANK NATIONAL ASSOCIATION,OH,531390,18245,2010,84,5,1.0,0,5,0,1,Y,N,,18245.0,71015,0,P I F,0,25000,12500,0,0,0.5,0,2520,20765.0,0
1,3822635006,"Grand Auto Express, Inc",Garden grove,CA,92844,CALIFORNIA UNITED BANK,CA,532111,18255,2010,84,20,1.0,2,20,0,1,N,N,,18294.0,450000,0,P I F,0,450000,405000,0,0,0.9,0,2520,20814.0,0
1,3838315009,Central Coast Connect Realty,San Luis Obispo,CA,93401,HERITAGE OAKS BANK,CA,531210,18262,2010,91,0,1.0,2,0,0,2,N,N,19297.0,18294.0,100000,0,CHGOFF,96262,100000,90000,0,0,0.9,0,2730,21024.0,1
1,3850525005,CALMEX REALTY AND WESTLAND SER,MONTEBELLO,CA,90640,SAN DIEGO PRIVATE BANK,CA,531210,18274,2010,240,15,1.0,0,15,0,1,N,N,,18322.0,327000,0,P I F,0,327000,294300,0,1,0.9,0,7200,25522.0,0
1,3856125004,"THE DAHM TEAM, INC.",EL CENTRO,CA,92243,COMMUNITY VALLEY BANK,CA,531210,18276,2010,110,4,1.0,0,4,0,2,N,N,18851.0,18322.0,200000,0,CHGOFF,191431,200000,180000,0,0,0.9,0,3300,21622.0,1
1,3856633001,VIDEO MASTERS,VALLEY CENTER,CA,92082,WELLS FARGO BANK NATL ASSOC,SD,532230,11001,1990,300,2,2.0,0,0,1,0,N,N,,11077.0,161000,0,P I F,0,161000,128800,1,1,0.8,0,9000,20077.0,0
1,3871605004,Interasia & Associates (USA) I,Chino Hills,CA,91709,AMERICAN CONTINENTAL BANK,CA,533110,18288,2010,300,3,1.0,0,3,0,1,N,N,,18353.0,618000,0,P I F,0,618000,556200,0,1,0.9,0,9000,27353.0,0
1,3880754009,ACE REALTY,PALMDALE,CA,93550,BANK OF AMERICA NATL ASSOC,NC,531210,14830,2000,300,2,1.0,5,2,1,1,0,N,,14853.0,135000,0,P I F,0,135000,101250,0,1,0.75,0,9000,23853.0,0
1,3886835006,Prime Association Services Inc,San clemente,CA,92673,WELLS FARGO BANK NATL ASSOC,SD,531311,18296,2010,60,13,1.0,8,5,0,1,N,N,,18353.0,100000,0,P I F,0,100000,50000,0,0,0.5,0,1800,20153.0,0
1,3888604004,UTOPIA MANAGEMENT INC,SAN DIEGO,CA,92111,U.S. BANK NATIONAL ASSOCIATION,OH,531110,14833,2000,300,26,1.0,0,26,1,1,0,N,,14853.0,1344400,0,P I F,0,1344400,680857,0,1,0.506439304,0,9000,23853.0,0
1,3922125003,POWER PLUS!,ANAHEIM,CA,92806,PACIFIC ENTERPRISE BANK,CA,532490,18312,2010,120,150,2.0,0,150,0,1,N,N,,18322.0,1665000,0,P I F,0,1665000,1498500,1,0,0.9,0,3600,21922.0,0
1,3924334004,LAUGHTON PROPERTIES INC,SACRAMENTO,CA,95816,U.S. BANK NATIONAL ASSOCIATION,OH,531210,14853,2000,300,57,1.0,0,57,1,1,0,N,,14944.0,193000,0,P I F,0,193000,144750,0,1,0.75,0,9000,23944.0,0
1,3926594005,BRUCE M & MICHELLE C KAHL JOSE,LAGUNA BEACH,CA,92651,WELLS FARGO BANK NATL ASSOC,CA,531190,14854,2000,300,4,1.0,0,4,1,1,0,N,,14883.0,126000,0,P I F,0,126000,94500,0,1,0.75,0,9000,23883.0,0
1,3941894010,BUDGET RENT ACAR OF PLEASANTON,PLEASANTON,CA,94588,BAY AREA EMPLOYMENT DEVEL CO,CA,532111,14865,2000,240,18,1.0,14,18,1,1,N,N,,15265.0,619000,0,P I F,0,688000,688000,0,1,1.0,0,7200,22465.0,0
1,3949994010,ATV VIDEO CENTER ROCKLIN,ROCKLIN,CA,95765,"CITIBANK, N.A.",CA,532490,14868,2000,60,5,1.0,0,5,1,1,Y,N,,14944.0,64270,0,P I F,0,50000,25000,0,0,0.5,0,1800,16744.0,0
1,3957705000,Interasia & Associates (USA) I,Chino Hills,CA,91709,AMERICAN CONTINENTAL BANK,CA,533110,18332,2010,300,3,1.0,0,3,0,1,N,N,,18383.0,250000,0,P I F,0,250000,225000,0,1,0.9,0,9000,27383.0,0
1,3966574004,1101 ORANGEWOOD LLC EPC,ANAHEIM,CA,92805,PACIFIC WESTERN BANK,CA,531110,14878,2000,300,130,1.0,4,130,1,1,0,N,,14914.0,1149000,0,P I F,0,1149000,749998,0,1,0.652739774,0,9000,23914.0,0
1,3973874009,THRIFTY CAR RENTAL,ONTARIO,CA,91761,COMERICA BANK,TX,532111,14880,2000,84,2,2.0,20,20,81800,1,0,N,,14975.0,292500,0,P I F,0,500000,375000,1,0,0.75,0,2520,17495.0,0
1,3993184000,MOVIE WORLD,GRASS VALLEY,CA,95949,COMERICA BANK,TX,532230,14888,2001,120,3,1.0,0,3,1,1,0,N,,14944.0,115400,0,P I F,0,115400,86550,0,0,0.75,0,3600,18544.0,0
1,3994224001,CONTINENTAL REAL ESTATE ALUM R,SAN JOSE,CA,95115,WELLS FARGO BANK NATL ASSOC,CA,531210,14888,2001,300,1,1.0,0,1,1,1,0,N,,14975.0,333000,0,P I F,0,333000,249750,0,1,0.75,0,9000,23975.0,0
1,4006704003,SOCRATES ENTERPRISES LLC,UPLAND,CA,91786,MUFG UNION BANK NATL ASSOC,CA,531210,14896,2001,300,10,1.0,0,10,1,1,0,N,,14914.0,517500,0,P I F,0,517500,388125,0,1,0.75,0,9000,23914.0,0
1,4015904006,KENNETH P PECUS,SAN DIEGO,CA,92118,CALIFORNIA BANK & TRUST,CA,531210,14902,2001,83,2,1.0,1,2,1,1,Y,N,,14914.0,92370,0,P I F,0,88000,44000,0,0,0.5,0,2490,17404.0,0
1,4049515001,"Telescopic Camera Cranes, Inc.",VAN NUYS,CA,91406,JPMORGAN CHASE BANK NATL ASSOC,IL,532412,18379,2010,84,2,1.0,0,2,0,1,N,N,,18383.0,50300,0,P I F,0,50300,25150,0,0,0.5,0,2520,20903.0,0
1,4050905008,C&D Real Estate Appraisal & Re,Roseville,CA,95678,SBA - EDF ENFORCEMENT ACTION,CO,531320,18379,2010,240,14,1.0,8,0,0,1,N,N,,18548.0,215000,0,P I F,0,215000,215000,0,1,1.0,0,7200,25748.0,0
1,4063584000,"DIRECT DRIVES & CONTROLS, INC.",ORANGE,CA,92865,CDC SMALL BUS. FINAN CORP,CA,532490,14928,2001,240,5,1.0,5,0,1,1,N,N,,15020.0,163000,0,P I F,0,163000,163000,0,1,1.0,0,7200,22220.0,0
1,4066645007,LOCATE GREEN HOMES LLC,TURLOCK,CA,95380,"SUPERIOR FINANCIAL GROUP, LLC",CA,531390,18388,2010,85,2,2.0,2,2,0,1,N,,19600.0,18388.0,5000,0,P I F,4146,5000,4500,1,0,0.9,0,2550,20938.0,0
1,4068395008,"IAM-US, Inc.",VALLEY VILLAGE,CA,91607,JPMORGAN CHASE BANK NATL ASSOC,IL,531312,18389,2010,84,14,2.0,20,34,0,1,Y,N,,18389.0,50000,0,P I F,0,50000,25000,1,0,0.5,0,2520,20909.0,0
1,4071123006,VIDEO $ DAY,FALLBROOK,CA,92028,PACIFIC WESTERN BANK,CA,532230,11078,1990,84,2,2.0,0,0,1,0,N,N,,11169.0,35000,0,P I F,0,35000,31500,1,0,0.9,0,2520,13689.0,0
1,4096914010,ROBERT SHEA PERDUE R.A. APPRAI,TEMECULA,CA,92590,CDC SMALL BUS. FINAN CORP,CA,531320,14944,2001,240,3,1.0,5,3,1,1,N,N,,15440.0,162000,0,P I F,0,188000,188000,0,1,1.0,0,7200,22640.0,0
1,4108754008,FOUQUETTE CORP,SANTA MONICA,CA,90404,CALIFORNIA BANK & TRUST,CA,531210,14949,2001,36,4,1.0,0,4,1,1,Y,N,,15126.0,55000,0,P I F,0,55000,27500,0,0,0.5,0,1080,16206.0,0
1,4117364000,L & L ENTERPRISES,YORBA LINDA,CA,92887,CALIFORNIA BANK & TRUST,CA,531210,14952,2001,36,3,1.0,3,3,1,1,Y,N,,15065.0,75000,0,P I F,0,75000,37500,0,0,0.5,0,1080,16145.0,0
1,4129944005,"MAKO EQUIPMENT, LLC",SANTA FE SPRINGS,CA,90670,EAST WEST BANK,CA,532412,14957,2001,109,2,2.0,0,0,1,1,N,N,,15352.0,229200,0,P I F,0,229200,171900,1,0,0.75,0,3270,18622.0,0
1,4131454010,CASTILLO'S VIDEO,LOS BANOS,CA,93635,HERITAGE BANK OF COMMERCE,CA,532230,14958,2001,300,2,1.0,0,2,1,1,0,N,,14975.0,125100,0,P I F,0,125100,93825,0,1,0.75,0,9000,23975.0,0
1,4141633002,VIDEOS TO GO,CHATSWORTH,CA,91311,CITY NATIONAL BANK,CA,532230,11126,1990,120,4,2.0,0,0,1,0,N,N,,11169.0,90000,0,P I F,0,90000,72000,1,0,0.8,0,3600,14769.0,0
1,4149254007,PAUL AND LINDA MOONEY,LAKE ISABELLA (ISABELLA),CA,93240,CITIZENS BUSINESS BANK,CA,531210,14965,2001,84,1,2.0,4,1,1,1,0,N,,15065.0,100000,0,P I F,0,100000,80000,1,0,0.8,1,2520,17585.0,0
1,4152844008,HORVATH GENERATORS,SUN VALLEY,CA,91352,MUFG UNION BANK NATL ASSOC,CA,532490,14966,2001,120,3,1.0,1,3,1,1,0,N,,15065.0,100000,0,P I F,0,100000,75000,0,0,0.75,0,3600,18665.0,0
1,4157444005,APPLIANCE ENAMELING & SERVICE,UPLAND,CA,91763,SOUTHLAND ECONOMIC DEVEL CORP,CA,531120,14972,2001,240,40,1.0,20,0,1,1,N,N,,15321.0,635000,0,P I F,0,751000,751000,0,1,1.0,0,7200,22521.0,0
1,4158704002,TRIDENT REALTY LLC,LOS ANGELES,CA,90066,THE HUNTINGTON NATIONAL BANK,IN,531120,14972,2001,303,1,1.0,0,1,1,1,0,N,,15006.0,1000000,0,P I F,0,1000000,750000,0,1,0.75,0,9090,24096.0,0
1,4180865007,"ACTION THEATRICAL SERVICES, IN",SUN VALLEY,CA,91352,SOUTH CNTY BANK NATL ASSOC,CA,532490,18469,2010,84,3,1.0,1,3,0,1,N,N,,18506.0,205000,0,P I F,0,205000,153750,0,0,0.75,0,2520,21026.0,0
1,4188514005,B & N WATER TRUCKING CO.,TRACY,CA,95376,CENTRAL VALLEY COMMUNITY BANK,CA,532411,14983,2001,60,1,2.0,0,0,1,1,0,Y,,15034.0,30000,0,P I F,0,30000,25500,1,0,0.85,0,1800,16834.0,0
1,4220604009,SMITH RENT A CAR,SANTA ROSA,CA,94507,BANK OF THE WEST,CA,532111,14993,2001,120,2,1.0,1,3,1,1,0,N,,15006.0,220000,0,P I F,0,220000,165000,0,0,0.75,0,3600,18606.0,0
1,4231513005,VIDEO LAND M V,MORENO VALLEY,CA,92360,COMMUNITY W. BANK NATL ASSOC,CA,532230,11199,1990,120,2,2.0,0,0,1,0,N,N,,11261.0,150000,0,P I F,0,150000,120000,1,0,0.8,0,3600,14861.0,0
1,4242234006,CARL'S RENTALS,SAN DIEGO,CA,92104,CDC SMALL BUS. FINAN CORP,CA,532120,15000,2001,240,12,1.0,4,12,1,1,N,N,,15111.0,249000,0,P I F,0,256000,256000,0,1,1.0,0,7200,22311.0,0
1,4270504001,A-1 VIDEO,LA MIRADA,CA,90638,BANK OF AMERICA NATL ASSOC,NC,532230,15008,2001,42,2,1.0,0,2,1,1,Y,N,16460.0,15034.0,30000,0,CHGOFF,29979,30000,15000,0,0,0.5,0,1260,16294.0,1
1,4273613009,VIDEO BOX OFFICE,SCOTTS VALLEY,CA,95066,WELLS FARGO BANK NATL ASSOC,SD,532230,11241,1991,96,10,1.0,0,0,1,0,N,N,,11261.0,25000,0,P I F,0,25000,22500,0,0,0.9,0,2880,14141.0,0
1,4285465001,"C S Rent A Fence, Inc.",SIMI VALLEY,CA,93063,BANK OF AMERICA NATL ASSOC,NC,532490,18536,2011,84,24,1.0,0,24,0,1,N,N,,18567.0,495000,0,P I F,0,495000,445500,0,0,0.9,0,2520,21087.0,0
1,4292174010,ANGELLO'S ATV,OCEANO,CA,93401,COAST NATIONAL BANK,CA,532292,15015,2001,300,10,1.0,0,0,1,2,N,N,,15065.0,409500,0,P I F,0,409500,307125,0,1,0.75,0,9000,24065.0,0
1,4298124007,SOUNDTRONICS WIRELESS A GENERA,BURBANK,CA,91506,U.S. BANK NATIONAL ASSOCIATION,OH,532299,15018,2001,300,4,1.0,2,2,1,1,0,N,,15065.0,222700,0,P I F,0,222700,167025,0,1,0.75,0,9000,24065.0,0
1,4303093010,BEACH VIDEO,ANAHEIM,CA,92804,COMERICA BANK,CA,532230,11275,1991,84,1,1.0,0,0,1,0,N,N,,11353.0,80000,0,P I F,0,80000,72000,0,0,0.9,0,2520,13873.0,0
1,4330884002,SUPER VIDEO,BELL,CA,90201,WILSHIRE BANK,CA,532230,15029,2001,84,2,1.0,0,2,1,1,0,N,,15065.0,99000,0,P I F,0,99000,84150,0,0,0.85,1,2520,17585.0,0
1,4331564002,RJ'S DEMOLITION & DISPOSAL,LOS ANGELES,CA,90302,CALIFORNIA BANK & TRUST,CA,532412,15029,2001,300,3,1.0,0,0,1,1,N,N,,15065.0,330000,0,P I F,0,330000,247500,0,1,0.75,0,9000,24065.0,0
1,4332915009,"Feather River Enterprises, LLC",Quincy,CA,95971,UMPQUA BANK,OR,531130,18561,2011,300,1,1.0,0,1,0,1,N,N,,18567.0,512000,0,P I F,0,512000,460800,0,1,0.9,0,9000,27567.0,0
1,4334504001,BYER REAL ESTATE,COVINA,CA,91722,HANMI BANK,CA,531210,15032,2001,300,13,1.0,0,13,1,1,0,N,,15065.0,157000,0,P I F,0,157000,117750,0,1,0.75,0,9000,24065.0,0
1,4335743009,SOUTH BAY RENT A CAR & LEASING,REDONDO BEACH,CA,90278,FDIC/MISSION VIEJO NATL BK,NY,532111,11324,1991,84,3,1.0,0,0,1,0,N,N,,11442.0,75000,0,P I F,0,75000,67500,0,0,0.9,0,2520,13962.0,0
1,4336684002,"MUNKA, INC.",BERKELEY,CA,94710,WELLS FARGO BANK NATL ASSOC,CA,532490,15033,2001,120,4,1.0,0,0,1,1,N,N,,15065.0,455000,0,P I F,0,455000,341250,0,0,0.75,0,3600,18665.0,0
1,4348705010,RD Realty Services,EUREKA,CA,95501,U.S. BANK NATIONAL ASSOCIATION,OH,531210,18569,2011,84,2,1.0,0,2,0,2,Y,N,,18569.0,12781,0,P I F,0,10000,5000,0,0,0.5,0,2520,21089.0,0
1,4352465002,"The Pro Group V Suites, LLC",Fresno,CA,93726,SUNCREST BANK,CA,531190,18571,2011,120,3,2.0,0,3,0,1,N,N,,18597.0,90000,0,P I F,0,90000,81000,1,0,0.9,0,3600,22197.0,0
1,4358355005,"Jenny Sungwon Nam, an EPC to N",Riverside,CA,92503,OPEN BANK,CA,531210,18575,2011,300,40,1.0,0,40,0,1,N,N,,18575.0,271800,0,P I F,0,271800,244620,0,1,0.9,0,9000,27575.0,0
1,4358364001,DELAHOOKE APPRAISAL COMPANY,ARCADE,CA,91006,CALIFORNIA STATEWIDE CERT. DEV,CA,531210,15041,2001,240,2,1.0,3,0,1,1,0,N,,15139.0,181000,0,P I F,0,181000,181000,0,1,1.0,0,7200,22339.0,0
1,4386624004,THERMOSCAPE,FREMONT (CENTERVILLE),CA,94538,HERITAGE BANK OF COMMERCE,CA,531120,15055,2001,300,5,1.0,1,5,1,1,0,N,,15095.0,311600,0,P I F,0,345000,258750,0,1,0.75,0,9000,24095.0,0
1,4387084010,BROADWAY VIDEO RENTAL & SALES,LONG BEACH,CA,90803,COMERICA BANK,TX,532230,15055,2001,300,20,1.0,0,20,1,1,0,N,,15095.0,254500,0,P I F,0,260000,195000,0,1,0.75,0,9000,24095.0,0
1,4390174003,OPTIMUM FINANCIAL SERVICES,SAN FRANCISCO,CA,94103,U.S. BANK NATIONAL ASSOCIATION,OH,531210,15056,2001,300,6,1.0,4,2,1,1,0,N,,15065.0,545000,0,P I F,0,545000,408750,0,1,0.75,0,9000,24065.0,0
1,4401814001,VINOTHEQUE WINE CELLARS,STOCKTON,CA,95205,U.S. BANK NATIONAL ASSOCIATION,OH,531120,15062,2001,300,50,1.0,0,0,1,1,N,N,,15126.0,143000,0,P I F,0,143000,107250,0,1,0.75,0,9000,24126.0,0
1,4407474007,EMERALD REAL ESTATE BROKERAGE,SAN FRANCISCO,CA,94109,MORTGAGE CAP. DEVEL CORP,CA,531210,15063,2001,240,2,1.0,0,2,1,1,0,N,,15139.0,434000,0,P I F,0,434000,434000,0,1,1.0,0,7200,22339.0,0
1,4416943001,"DALCO TRUCK RENTALS, INC.",SAN LEANDRO,CA,94577,LOANS FROM OLD CLOSED LENDERS,DC,532120,11410,1991,84,9,1.0,0,0,1,0,N,N,,11442.0,369000,0,P I F,0,369000,295200,0,0,0.8,0,2520,13962.0,0
1,4425524002,RE/MAX SOUTH COUNTY-LAKESIDE,ALISO VIEJO,CA,92656,SOUTHLAND ECONOMIC DEVEL CORP,CA,531210,15071,2001,240,600,1.0,40,0,69149,1,N,N,,15475.0,1000000,0,P I F,0,1000000,1000000,0,1,1.0,0,7200,22675.0,0
1,4427065006,Baha & Associates,SAN DIEGO,CA,92131,U.S. BANK NATIONAL ASSOCIATION,OH,531210,18609,2011,63,1,1.0,3,4,0,1,Y,N,19288.0,18609.0,26289,0,CHGOFF,23246,25000,12500,0,0,0.5,0,1890,20499.0,1
1,4464183003,WEST COAST VIDEO/SJNA ENTERPRI,SAN DIEGO,CA,92126,BANK OF AMERICA NATL ASSOC,NC,532230,11464,1991,180,13,1.0,0,0,88407,0,N,N,,11992.0,150000,0,P I F,0,211900,180115,0,0,0.85,0,5400,17392.0,0
1,4467073000,WEST COAST VIDEO STUDIO CITY,STUDIO CITY,CA,91604,COMPASS BANK,CA,532230,11465,1991,87,4,2.0,0,0,1,0,N,N,,11718.0,183000,0,P I F,0,183000,150060,1,0,0.82,0,2610,14328.0,0
1,4472593008,BIG D'S VIDEO,ATWATER,CA,95301,WESTAMERICA BANK,CA,532230,11472,1991,138,3,1.0,0,0,1,0,N,N,15263.0,11534.0,89000,0,CHGOFF,74525,89000,80100,0,0,0.9,0,4140,15674.0,1
1,4533573007,ROBO VIDEO,ORANGEVALE,CA,95662,LOANS FROM OLD CLOSED LENDERS,DC,532230,11528,1991,120,2,2.0,0,0,1,0,N,N,,11626.0,94000,0,P I F,0,94000,75200,1,0,0.8,0,3600,15226.0,0
1,4539873004,SIDHER ENTERPRISES,MARYSVILLE,CA,95901,GOLDEN PACIFIC BANK NATL ASSOC,CA,532230,11534,1991,240,8,2.0,0,0,1,0,N,N,,11626.0,222280,0,P I F,0,265500,225675,1,1,0.85,0,7200,18826.0,0
1,4545634005,MOBILE SAFETY COMPANY,BAKERSFIELD,CA,93308,CALIFORNIA BANK & TRUST,CA,532412,15125,2001,120,9,1.0,15,9,1,1,0,N,,15156.0,400000,0,P I F,0,400000,300000,0,0,0.75,0,3600,18756.0,0
1,4547313000,PHOENIX MERCHANT INVESTMENTS,SACRAMENTO,CA,95827,WELLS FARGO BANK NATL ASSOC,SD,532230,11542,1991,84,25,1.0,0,0,1,0,N,N,,11626.0,135000,0,P I F,0,135000,121500,0,0,0.9,0,2520,14146.0,0
1,4549584000,HAM DELLES COMPANY INCORPORATE,SANTA ROSA,CA,95401,UMPQUA BANK,OR,531312,15126,2001,300,7,1.0,0,7,1,1,0,N,,15156.0,866800,0,P I F,0,866800,650100,0,1,0.75,0,9000,24156.0,0
1,4573673007,PERRY'S VIDEO,HILMAR,CA,95324,FARMERS & MERCHANTS BK OF CENT,CA,532230,11584,1991,72,2,1.0,0,0,1,0,N,N,,11626.0,64700,0,P I F,0,64700,58230,0,0,0.9,0,2160,13786.0,0
1,4582364006,"ZIGANTI, S/R & VICKNER, F/M",SCOTTS VALLEY,CA,95066,HERITAGE BANK OF COMMERCE,CA,531210,15141,2001,300,6,1.0,0,6,1,1,0,N,,15156.0,280000,0,P I F,0,350000,262500,0,1,0.75,0,9000,24156.0,0
1,4598754010,LEONETTI CO,PACOIMA,CA,91331,CALIFORNIA STATEWIDE CERT. DEV,CA,532210,15148,2001,240,24,1.0,6,0,1,1,0,N,,15776.0,848000,0,P I F,0,848000,848000,0,1,1.0,0,7200,22976.0,0
1,4610264009,PRUDENTIAL CALIFORNIA REALTY,GLENDALE,CA,91201,CALIFORNIA STATEWIDE CERT. DEV,CA,531210,15153,2001,240,55,1.0,40,0,67219,1,0,N,,15265.0,1000000,0,P I F,0,1000000,1000000,0,1,1.0,0,7200,22465.0,0
1,4677354006,ILLUMINATION DYNAMICS INC,PACOIMA,CA,91350,COMERICA BANK,TX,532490,15172,2001,123,12,2.0,4,12,1,1,0,N,,15248.0,862500,0,P I F,0,862500,646875,1,0,0.75,0,3690,18938.0,0
1,4697704001,DEAN OF VIDEO,DOWNEY,CA,90241,WILSHIRE BANK,CA,532230,15176,2001,120,5,1.0,0,5,1,1,0,N,,15218.0,120000,0,P I F,0,120000,102000,0,0,0.85,0,3600,18818.0,0
1,4783604002,MOHSEN FARD SHAYAN AND MARYAM,LOS ANGELES,CA,90045,CALIFORNIA STATEWIDE CERT. DEV,CA,532111,15194,2001,240,3,1.0,2,0,1,1,0,N,,15265.0,726000,0,P I F,0,726000,726000,0,1,1.0,0,7200,22465.0,0
1,4789764005,ADNALIAN & VASQUEZ REAL ESTATE,FRESNO,CA,93711,CEN CAL BUSINESS FINANCE GROUP,CA,531210,15195,2001,240,5,1.0,5,0,1,1,N,N,,15293.0,235000,0,P I F,0,235000,235000,0,1,1.0,0,7200,22493.0,0
1,4802054010,HOLLYWOOD HONEYWAGON & PRODUCT,NORTH HOLLYWOOD,CA,91606,MUFG UNION BANK NATL ASSOC,CA,532120,15197,2001,123,4,1.0,1,4,1,1,0,N,,15248.0,150000,0,P I F,0,150000,127500,0,0,0.85,0,3690,18938.0,0
1,4853794009,ATCO PROPERTY MANAGEMENT,BAKERSFIELD,CA,93561,BANK OF THE SIERRA,CA,531311,15210,2001,84,11,1.0,0,0,1,1,N,N,,15248.0,330000,0,P I F,0,330000,247500,0,0,0.75,1,2520,17768.0,0
1,4866104000,CARL'S RENTALS,SAN DIEGO,CA,92105,MUFG UNION BANK NATL ASSOC,CA,532120,15215,2001,300,12,1.0,0,12,1,1,0,N,,15248.0,96800,0,P I F,0,96800,82280,0,1,0.85,0,9000,24248.0,0
1,4892334003,EZ RENTALS CENTER,MONTCLAIR,CA,91763,NATIONAL BANK OF CALIFORNIA,CA,532310,15225,2001,120,23,1.0,0,23,1,1,0,N,,15248.0,250000,0,P I F,0,250000,187500,0,0,0.75,0,3600,18848.0,0
1,4906044001,GOETZ & ASSOCIATES INC,SANTA MARIA,CA,93455,MUFG UNION BANK NATL ASSOC,CA,531311,15231,2001,120,15,1.0,0,0,1,1,N,N,,15248.0,375000,0,P I F,0,375000,281250,0,0,0.75,0,3600,18848.0,0
1,4914304007,COLDWELL BANKER VISTA REALTY,VALENCIA,CA,91355,"CITIBANK, N.A.",CA,531210,15235,2001,300,9,1.0,0,0,1,1,N,N,,15279.0,614700,0,P I F,0,614700,461025,0,1,0.75,0,9000,24279.0,0
1,4934994001,J & J INDUSTRIAL SERVICES,ONTARIO,CA,91761,ENTERPRISE FUNDING CORPORATION,CA,531120,15242,2001,240,6,1.0,6,0,1,1,N,N,,15356.0,68000,0,P I F,0,68000,68000,0,1,1.0,0,7200,22556.0,0
1,4941593001,BJ'S ATV RENTALS,GROVER CITY,CA,93433,HERITAGE OAKS BANK,CA,532120,11892,1992,240,14,1.0,0,0,1,0,N,N,,11992.0,670000,0,P I F,0,670000,536670,0,1,0.801,0,7200,19192.0,0
1,4949374006,DREAM HOMES CALIFORNIA,SAN DIEGO,CA,92108,NEIGHBORHOOD NATIONAL BANK,CA,531210,15245,2001,122,8,1.0,0,8,1,2,0,N,,15309.0,115000,0,P I F,0,115000,97750,0,0,0.85,0,3660,18969.0,0
